time,StepCount,Activity Score (MET.s),AS,Sedentary Time (s),Upright Time (s),Stepping Time (s),Sedentary to Upright Movements,Upright to Sedentary Movements,Sum(abs(dChannel1)),Sum(abs(dChannel2)),Sum(abs(dChannel3)),
44583.01094,0,18.75,1.25,15,0,0,0,0,491,2499,707,
44583.01111,0,18.75,1.25,15,0,0,0,0,158,225,91,
44583.01128,0,18.75,1.25,15,0,0,0,0,142,790,192,
44583.01146,0,18.75,1.25,15,0,0,0,0,30,46,27,
44583.01163,0,18.75,1.25,15,0,0,0,0,353,536,391,
44583.01181,0,18.75,1.25,15,0,0,0,0,3701,9979,5171,
44583.01198,0,18.75,1.25,15,0,0,0,0,437,1199,622,
44583.01215,0,18.75,1.25,15,0,0,0,0,943,2995,1458,
44583.01233,0,18.75,1.25,15,0,0,0,0,747,1694,1085,
44583.0125,0,18.75,1.25,15,0,0,0,0,1517,6269,1712,
44583.01267,0,18.75,1.25,15,0,0,0,0,576,1996,733,
44583.01285,0,18.75,1.25,15,0,0,0,0,907,3300,1198,
44583.01302,0,18.75,1.25,15,0,0,0,0,981,3495,1372,
44583.01319,0,18.75,1.25,15,0,0,0,0,389,1599,545,
44583.01337,0,18.75,1.25,15,0,0,0,0,221,789,224,
44583.01354,0,18.75,1.25,15,0,0,0,0,314,1287,395,
44583.01372,0,18.75,1.25,15,0,0,0,0,795,2552,1097,
44583.01389,0,18.75,1.25,15,0,0,0,0,160,462,193,
44583.01406,0,18.75,1.25,15,0,0,0,0,3238,6706,3509,
44583.01424,0,18.75,1.25,15,0,0,0,0,2307,7267,1879,
44583.01441,0,18.75,1.25,15,0,0,0,0,1171,3650,958,
44583.01458,0,18.75,1.25,15,0,0,0,0,0,1,0,
44583.01476,0,18.75,1.25,15,0,0,0,0,425,741,293,
44583.01493,0,18.75,1.25,15,0,0,0,0,1412,2596,2169,
44583.0151,0,18.75,1.25,15,0,0,0,0,728,1106,1225,
44583.01528,0,18.75,1.25,15,0,0,0,0,598,2221,460,
44583.01545,0,18.75,1.25,15,0,0,0,0,608,4506,550,
44583.01563,0,18.75,1.25,15,0,0,0,0,36,40,8,
44583.0158,0,18.75,1.25,15,0,0,0,0,24,22,17,
44583.01597,0,18.75,1.25,15,0,0,0,0,0,0,0,
44583.01615,0,18.75,1.25,15,0,0,0,0,188,374,120,
44583.01632,0,18.75,1.25,15,0,0,0,0,81,175,70,
44583.01649,0,18.75,1.25,15,0,0,0,0,2,2,0,
44583.01667,0,18.75,1.25,15,0,0,0,0,134,480,86,
44583.01684,0,18.75,1.25,15,0,0,0,0,111,88,33,
44583.01701,0,18.75,1.25,15,0,0,0,0,282,444,208,
44583.01719,0,18.75,1.25,15,0,0,0,0,164,194,117,
44583.01736,0,18.75,1.25,15,0,0,0,0,236,170,87,
44583.01753,0,18.75,1.25,15,0,0,0,0,1,0,2,
44583.01771,0,18.75,1.25,15,0,0,0,0,58,41,32,
44583.01788,0,18.75,1.25,15,0,0,0,0,0,1,1,
44583.01806,0,18.75,1.25,15,0,0,0,0,151,177,74,
44583.01823,0,18.75,1.25,15,0,0,0,0,1643,5050,1550,
44583.0184,0,18.75,1.25,15,0,0,0,0,335,746,318,
44583.01858,0,18.75,1.25,15,0,0,0,0,864,1458,862,
44583.01875,0,18.75,1.25,15,0,0,0,0,418,1437,294,
44583.01892,0,18.75,1.25,15,0,0,0,0,18,21,11,
44583.0191,0,18.75,1.25,15,0,0,0,0,329,568,280,
44583.01927,0,18.75,1.25,15,0,0,0,0,1838,6505,1429,
44583.01944,0,18.75,1.25,15,0,0,0,0,855,2894,676,
44583.01962,0,18.75,1.25,15,0,0,0,0,111,167,59,
44583.01979,0,18.75,1.25,15,0,0,0,0,176,139,61,
44583.01997,0,18.75,1.25,15,0,0,0,0,62,79,17,
44583.02014,0,18.75,1.25,15,0,0,0,0,299,522,160,
44583.02031,0,18.75,1.25,15,0,0,0,0,83,83,16,
44583.02049,0,18.75,1.25,15,0,0,0,0,93,97,32,
44583.02066,0,18.75,1.25,15,0,0,0,0,1229,5762,1597,
44583.02083,0,18.75,1.25,15,0,0,0,0,1130,5733,1143,
44583.02101,0,18.75,1.25,15,0,0,0,0,278,907,152,
44583.02118,0,18.75,1.25,15,0,0,0,0,393,1960,293,
44583.02135,0,18.75,1.25,15,0,0,0,0,233,843,134,
44583.02153,0,18.75,1.25,15,0,0,0,0,192,189,135,
44583.0217,0,18.75,1.25,15,0,0,0,0,382,1973,598,
44583.02188,0,18.75,1.25,15,0,0,0,0,111,122,42,
44583.02205,0,18.75,1.25,15,0,0,0,0,974,2390,603,
44583.02222,0,18.75,1.25,15,0,0,0,0,1105,3546,842,
44583.0224,0,18.75,1.25,15,0,0,0,0,149,396,89,
44583.02257,0,18.75,1.25,15,0,0,0,0,115,131,74,
44583.02274,0,18.75,1.25,15,0,0,0,0,416,1668,350,
44583.02292,0,18.75,1.25,15,0,0,0,0,358,1246,294,
44583.02309,0,18.75,1.25,15,0,0,0,0,0,0,1,
44583.02326,0,18.75,1.25,15,0,0,0,0,119,138,65,
44583.02344,0,18.75,1.25,15,0,0,0,0,115,136,65,
44583.02465,0,18.75,1.25,15,0,0,0,0,2102,2238,2016,
44583.03785,0,18.75,1.25,15,0,0,0,0,830,756,1178,
44583.03802,0,18.75,1.25,15,0,0,0,0,2784,3161,3906,
44583.03819,0,18.75,1.25,15,0,0,0,0,330,1020,367,
44583.03837,0,18.75,1.25,15,0,0,0,0,1,0,0,
44583.03854,0,18.75,1.25,15,0,0,0,0,69,90,65,
44583.03872,0,18.75,1.25,15,0,0,0,0,176,412,187,
44583.03889,0,18.75,1.25,15,0,0,0,0,1,0,1,
44583.03906,0,18.75,1.25,15,0,0,0,0,1546,3731,1592,
44583.03924,0,18.75,1.25,15,0,0,0,0,604,1738,509,
44583.03941,0,18.75,1.25,15,0,0,0,0,568,1484,565,
44583.03958,0,18.75,1.25,15,0,0,0,0,37,46,27,
44583.03976,0,18.75,1.25,15,0,0,0,0,0,1,1,
44583.03993,0,18.75,1.25,15,0,0,0,0,0,0,0,
44583.0401,0,18.75,1.25,15,0,0,0,0,0,0,0,
44583.04028,0,18.75,1.25,15,0,0,0,0,1257,7403,1841,
44583.04045,0,18.75,1.25,15,0,0,0,0,1103,6779,1379,
44583.04063,0,18.75,1.25,15,0,0,0,0,242,1339,250,
44583.0408,0,18.75,1.25,15,0,0,0,0,1034,5519,1152,
44583.04097,0,18.75,1.25,15,0,0,0,0,435,1951,386,
44583.04115,0,18.75,1.25,15,0,0,0,0,885,2973,912,
44583.04132,0,18.75,1.25,15,0,0,0,0,1345,2303,1434,
44583.04149,0,18.75,1.25,15,0,0,0,0,2740,6366,2415,
44583.04167,0,18.75,1.25,15,0,0,0,0,837,2418,780,
44583.04184,0,18.75,1.25,15,0,0,0,0,104,522,114,
44583.04201,0,18.75,1.25,15,0,0,0,0,1008,5121,1109,
44583.04219,0,18.75,1.25,15,0,0,0,0,0,0,1,
44583.04236,0,18.75,1.25,15,0,0,0,0,1,0,0,
44583.04253,0,18.75,1.25,15,0,0,0,0,0,0,0,
44583.04271,0,18.75,1.25,15,0,0,0,0,27,75,22,
44583.04288,0,18.75,1.25,15,0,0,0,0,14,48,9,
44583.04306,0,18.75,1.25,15,0,0,0,0,22,35,20,
44583.04323,0,18.75,1.25,15,0,0,0,0,1387,3318,1633,
44583.0434,0,18.75,1.25,15,0,0,0,0,478,2577,450,
44583.04358,0,18.75,1.25,15,0,0,0,0,57,162,45,
44583.04375,0,18.75,1.25,15,0,0,0,0,50,131,48,
44583.04392,0,18.75,1.25,15,0,0,0,0,77,327,75,
44583.0441,0,18.75,1.25,15,0,0,0,0,41,32,17,
44583.04427,0,18.75,1.25,15,0,0,0,0,19,23,10,
44583.04444,0,18.75,1.25,15,0,0,0,0,145,157,71,
44583.04462,0,18.75,1.25,15,0,0,0,0,12,12,9,
44583.04479,0,18.75,1.25,15,0,0,0,0,16,17,7,
44583.04497,0,18.75,1.25,15,0,0,0,0,0,2,1,
44583.04514,0,18.75,1.25,15,0,0,0,0,1089,1728,740,
44583.04531,0,18.75,1.25,15,0,0,0,0,112,183,111,
44583.04549,0,18.75,1.25,15,0,0,0,0,132,318,91,
44583.04566,0,18.75,1.25,15,0,0,0,0,8,19,4,
44583.04583,0,18.75,1.25,15,0,0,0,0,165,357,90,
44583.04601,0,18.75,1.25,15,0,0,0,0,401,759,333,
44583.04618,0,18.75,1.25,15,0,0,0,0,1482,1830,1497,
44583.04635,0,18.75,1.25,15,0,0,0,0,141,291,112,
44583.04653,0,18.75,1.25,15,0,0,0,0,49,162,29,
44583.0467,0,18.75,1.25,15,0,0,0,0,2959,6805,2989,
44583.04688,0,18.75,1.25,15,0,0,0,0,1223,3613,1392,
44583.04705,0,18.75,1.25,15,0,0,0,0,617,1863,620,
44583.04722,0,18.75,1.25,15,0,0,0,0,1196,4642,1020,
44583.0474,0,18.75,1.25,15,0,0,0,0,781,5684,560,
44583.04757,0,18.75,1.25,15,0,0,0,0,108,388,76,
44583.04774,0,18.75,1.25,15,0,0,0,0,170,1158,124,
44583.04792,0,18.75,1.25,15,0,0,0,0,3120,8361,3194,
44583.04809,0,18.75,1.25,15,0,0,0,0,2946,9427,3504,
44583.04826,0,18.75,1.25,15,0,0,0,0,1536,7034,1623,
44583.04844,0,18.75,1.25,15,0,0,0,0,1284,5092,1254,
44583.04861,0,18.75,1.25,15,0,0,0,0,1617,8106,2293,
44583.04878,0,18.75,1.25,15,0,0,0,0,1380,6260,1605,
44583.04896,0,18.75,1.25,15,0,0,0,0,1805,7832,1681,
44583.04913,0,18.75,1.25,15,0,0,0,0,1772,7148,1332,
44583.04931,0,18.75,1.25,15,0,0,0,0,458,1963,594,
44583.04948,0,18.75,1.25,15,0,0,0,0,0,0,1,
44583.04965,0,18.75,1.25,15,0,0,0,0,72,162,42,
44583.04983,0,18.75,1.25,15,0,0,0,0,17,13,12,
44583.05,0,18.75,1.25,15,0,0,0,0,412,2024,520,
44583.05017,0,18.75,1.25,15,0,0,0,0,99,166,48,
44583.05035,0,18.75,1.25,15,0,0,0,0,132,206,107,
44583.05052,0,18.75,1.25,15,0,0,0,0,2059,10050,2267,
44583.05069,0,18.75,1.25,15,0,0,0,0,69,222,72,
44583.05087,0,18.75,1.25,15,0,0,0,0,470,2144,516,
44583.05104,0,18.75,1.25,15,0,0,0,0,643,1643,757,
44583.05122,0,18.75,1.25,15,0,0,0,0,576,2024,450,
44583.05139,0,18.75,1.25,15,0,0,0,0,0,0,1,
44583.05156,0,18.75,1.25,15,0,0,0,0,0,0,0,
44583.05174,0,18.75,1.25,15,0,0,0,0,0,0,0,
44583.05191,0,18.75,1.25,15,0,0,0,0,1363,6724,1809,
44583.05208,0,18.75,1.25,15,0,0,0,0,295,1463,359,
44583.05226,0,18.75,1.25,15,0,0,0,0,1,0,0,
44583.05243,0,18.75,1.25,15,0,0,0,0,39,67,13,
44583.0526,0,18.75,1.25,15,0,0,0,0,511,765,472,
44583.05278,0,18.75,1.25,15,0,0,0,0,10,29,11,
44583.05295,0,18.75,1.25,15,0,0,0,0,46,94,34,
44583.05313,0,18.75,1.25,15,0,0,0,0,0,2,0,
44583.0533,0,18.75,1.25,15,0,0,0,0,20,31,20,
44583.05347,0,18.75,1.25,15,0,0,0,0,2084,5829,2163,
44583.05365,0,18.75,1.25,15,0,0,0,0,765,5898,878,
44583.05382,0,18.75,1.25,15,0,0,0,0,304,1047,166,
44583.05399,0,18.75,1.25,15,0,0,0,0,612,2646,388,
44583.05417,0,18.75,1.25,15,0,0,0,0,794,863,757,
44583.05434,0,18.75,1.25,15,0,0,0,0,341,412,177,
44583.05451,0,18.75,1.25,15,0,0,0,0,0,1,0,
44583.05469,0,18.75,1.25,15,0,0,0,0,0,0,0,
44583.05486,0,18.75,1.25,15,0,0,0,0,1186,3587,939,
44583.05503,0,18.75,1.25,15,0,0,0,0,1173,4508,789,
44583.05521,0,18.75,1.25,15,0,0,0,0,713,2616,470,
44583.05538,0,18.75,1.25,15,0,0,0,0,835,2833,554,
44583.05556,0,18.75,1.25,15,0,0,0,0,731,2454,450,
44583.05573,0,18.75,1.25,15,0,0,0,0,191,695,134,
44583.0559,0,18.75,1.25,15,0,0,0,0,631,1946,354,
44583.05608,0,18.75,1.25,15,0,0,0,0,13,34,4,
44583.05625,0,18.75,1.25,15,0,0,0,0,1428,5397,1296,
44583.05642,0,18.75,1.25,15,0,0,0,0,1099,4482,916,
44583.0566,0,18.75,1.25,15,0,0,0,0,908,3421,758,
44583.05677,0,18.75,1.25,15,0,0,0,0,625,2594,501,
44583.05694,0,18.75,1.25,15,0,0,0,0,499,1986,437,
44583.05712,0,18.75,1.25,15,0,0,0,0,811,3506,706,
44583.05729,0,18.75,1.25,15,0,0,0,0,954,4119,818,
44583.05747,0,18.75,1.25,15,0,0,0,0,585,2485,510,
44583.05764,0,18.75,1.25,15,0,0,0,0,828,2274,585,
44583.05781,0,18.75,1.25,15,0,0,0,0,200,274,126,
44583.05799,0,18.75,1.25,15,0,0,0,0,84,78,47,
44583.05816,0,18.75,1.25,15,0,0,0,0,1,2,2,
44583.05833,0,18.75,1.25,15,0,0,0,0,700,1302,574,
44583.05851,0,18.75,1.25,15,0,0,0,0,2256,7437,1339,
44583.05868,0,18.75,1.25,15,0,0,0,0,523,1699,341,
44583.05885,0,18.75,1.25,15,0,0,0,0,814,2811,535,
44583.05903,0,18.75,1.25,15,0,0,0,0,951,3501,555,
44583.0592,0,18.75,1.25,15,0,0,0,0,792,1687,614,
44583.05938,0,18.75,1.25,15,0,0,0,0,536,1135,484,
44583.05955,0,18.75,1.25,15,0,0,0,0,1072,2816,802,
44583.05972,0,18.75,1.25,15,0,0,0,0,59,390,92,
44583.0599,0,18.75,1.25,15,0,0,0,0,53,91,54,
44583.06007,0,18.75,1.25,15,0,0,0,0,762,2187,803,
44583.06024,0,18.75,1.25,15,0,0,0,0,537,781,233,
44583.06042,0,18.75,1.25,15,0,0,0,0,682,1451,964,
44583.06059,0,18.75,1.25,15,0,0,0,0,2346,5688,2326,
44583.06076,0,18.75,1.25,15,0,0,0,0,1973,7357,1514,
44583.06094,0,18.75,1.25,15,0,0,0,0,936,2314,675,
44583.06111,0,18.75,1.25,15,0,0,0,0,34,45,20,
44583.06128,0,18.75,1.25,15,0,0,0,0,113,263,77,
44583.06146,0,18.75,1.25,15,0,0,0,0,875,2079,547,
44583.06163,0,18.75,1.25,15,0,0,0,0,174,537,165,
44583.06181,0,18.75,1.25,15,0,0,0,0,308,898,202,
44583.06198,0,18.75,1.25,15,0,0,0,0,53,105,42,
44583.06215,0,18.75,1.25,15,0,0,0,0,1935,5361,1649,
44583.06233,0,18.75,1.25,15,0,0,0,0,1585,5786,1216,
44583.0625,0,18.75,1.25,15,0,0,0,0,548,2043,317,
44583.06267,0,18.75,1.25,15,0,0,0,0,185,299,95,
44583.06285,0,18.75,1.25,15,0,0,0,0,241,253,128,
44583.06302,0,18.75,1.25,15,0,0,0,0,411,652,373,
44583.06319,0,18.75,1.25,15,0,0,0,0,1151,5778,1086,
44583.06337,0,18.75,1.25,15,0,0,0,0,182,639,143,
44583.06354,0,18.75,1.25,15,0,0,0,0,14,10,9,
44583.06372,0,18.75,1.25,15,0,0,0,0,261,899,153,
44583.06389,0,18.75,1.25,15,0,0,0,0,5,3,2,
44583.06406,0,18.75,1.25,15,0,0,0,0,64,90,70,
44583.06424,0,18.75,1.25,15,0,0,0,0,66,142,44,
44583.06441,0,18.75,1.25,15,0,0,0,0,1692,6454,1751,
44583.06458,0,18.75,1.25,15,0,0,0,0,546,2397,344,
44583.06476,0,18.75,1.25,15,0,0,0,0,1663,5378,1511,
44583.06493,0,18.75,1.25,15,0,0,0,0,1121,4201,872,
44583.0651,0,18.75,1.25,15,0,0,0,0,571,2356,479,
44583.06528,0,18.75,1.25,15,0,0,0,0,1435,5337,1152,
44583.06545,0,18.75,1.25,15,0,0,0,0,206,655,127,
44583.06563,0,18.75,1.25,15,0,0,0,0,12,21,10,
44583.0658,0,18.75,1.25,15,0,0,0,0,589,2476,464,
44583.06597,0,18.75,1.25,15,0,0,0,0,1,1,0,
44583.06615,0,18.75,1.25,15,0,0,0,0,28,51,29,
44583.06632,0,18.75,1.25,15,0,0,0,0,6,13,8,
44583.06649,0,18.75,1.25,15,0,0,0,0,64,44,23,
44583.06667,0,18.75,1.25,15,0,0,0,0,224,680,102,
44583.06684,0,18.75,1.25,15,0,0,0,0,2,1,4,
44583.06701,0,18.75,1.25,15,0,0,0,0,607,3442,787,
44583.06719,0,18.75,1.25,15,0,0,0,0,850,5870,1213,
44583.06736,0,18.75,1.25,15,0,0,0,0,197,1037,218,
44583.06753,0,18.75,1.25,15,0,0,0,0,362,2813,626,
44583.06771,0,18.75,1.25,15,0,0,0,0,98,119,35,
44583.06788,0,18.75,1.25,15,0,0,0,0,45,42,11,
44583.06806,0,18.75,1.25,15,0,0,0,0,3790,4189,4576,
44583.06823,0,18.75,1.25,15,0,0,0,0,2722,3954,2921,
44583.0684,0,18.75,1.25,15,0,0,0,0,34,236,123,
44583.06858,0,18.75,1.25,15,0,0,0,0,98,186,131,
44583.06875,0,18.75,1.25,15,0,0,0,0,88,192,173,
44583.06892,0,18.75,1.25,15,0,0,0,0,0,0,0,
44583.0691,0,18.75,1.25,15,0,0,0,0,0,0,0,
44583.06927,0,18.75,1.25,15,0,0,0,0,513,2303,1301,
44583.06944,0,18.75,1.25,15,0,0,0,0,4,8,7,
44583.06962,0,18.75,1.25,15,0,0,0,0,448,854,546,
44583.06979,0,18.75,1.25,15,0,0,0,0,299,657,498,
44583.06997,0,18.75,1.25,15,0,0,0,0,103,154,140,
44583.07014,0,18.75,1.25,15,0,0,0,0,1,0,1,
44583.07031,0,18.75,1.25,15,0,0,0,0,296,804,555,
44583.07049,0,18.75,1.25,15,0,0,0,0,9,10,20,
44583.07066,0,18.75,1.25,15,0,0,0,0,116,213,231,
44583.07083,0,18.75,1.25,15,0,0,0,0,0,0,2,
44583.07101,0,18.75,1.25,15,0,0,0,0,1,0,0,
44583.07118,0,18.75,1.25,15,0,0,0,0,7,6,8,
44583.07135,0,18.75,1.25,15,0,0,0,0,478,590,904,
44583.07153,0,18.75,1.25,15,0,0,0,0,469,2007,1315,
44583.0717,0,18.75,1.25,15,0,0,0,0,139,315,271,
44583.07188,0,18.75,1.25,15,0,0,0,0,92,194,118,
44583.07205,0,18.75,1.25,15,0,0,0,0,1,0,0,
44583.07222,0,18.75,1.25,15,0,0,0,0,0,0,0,
44583.0724,0,18.75,1.25,15,0,0,0,0,0,0,0,
44583.07257,0,18.75,1.25,15,0,0,0,0,0,0,0,
44583.07274,0,18.75,1.25,15,0,0,0,0,0,0,0,
44583.07292,0,18.75,1.25,15,0,0,0,0,275,650,461,
44583.07309,0,18.75,1.25,15,0,0,0,0,130,188,159,
44583.07326,0,18.75,1.25,15,0,0,0,0,307,425,369,
44583.07344,0,18.75,1.25,15,0,0,0,0,12,6,4,
44583.07361,0,18.75,1.25,15,0,0,0,0,623,1116,901,
44583.07378,0,18.75,1.25,15,0,0,0,0,338,1191,626,
44583.07396,0,18.75,1.25,15,0,0,0,0,1,1,0,
44583.07413,0,18.75,1.25,15,0,0,0,0,0,0,0,
44583.07431,0,18.75,1.25,15,0,0,0,0,13,13,15,
44583.07448,0,18.75,1.25,15,0,0,0,0,334,956,617,
44583.07465,0,18.75,1.25,15,0,0,0,0,283,537,438,
44583.07483,0,18.75,1.25,15,0,0,0,0,1,1,0,
44583.075,0,18.75,1.25,15,0,0,0,0,3,3,1,
44583.07517,0,18.75,1.25,15,0,0,0,0,0,1,0,
44583.07535,0,18.75,1.25,15,0,0,0,0,0,0,0,
44583.07552,0,18.75,1.25,15,0,0,0,0,545,1075,783,
44583.07569,0,18.75,1.25,15,0,0,0,0,202,338,342,
44583.07587,0,18.75,1.25,15,0,0,0,0,0,0,1,
44583.07604,0,18.75,1.25,15,0,0,0,0,2,0,1,
44583.07622,0,18.75,1.25,15,0,0,0,0,1,0,0,
44583.07639,0,18.75,1.25,15,0,0,0,0,0,0,0,
44583.07656,0,18.75,1.25,15,0,0,0,0,224,366,227,
44583.07674,0,18.75,1.25,15,0,0,0,0,70,113,61,
44583.07691,0,18.75,1.25,15,0,0,0,0,16,34,21,
44583.07708,0,18.75,1.25,15,0,0,0,0,556,1198,720,
44583.07726,0,18.75,1.25,15,0,0,0,0,184,351,312,
44583.07743,0,18.75,1.25,15,0,0,0,0,0,0,1,
44583.0776,0,18.75,1.25,15,0,0,0,0,314,568,523,
44583.07778,0,18.75,1.25,15,0,0,0,0,8,38,22,
44583.07795,0,18.75,1.25,15,0,0,0,0,1,1,1,
44583.07813,0,18.75,1.25,15,0,0,0,0,73,114,130,
44583.0783,0,18.75,1.25,15,0,0,0,0,999,1833,1259,
44583.07847,0,18.75,1.25,15,0,0,0,0,115,185,100,
44583.07865,0,18.75,1.25,15,0,0,0,0,7,19,16,
44583.07917,0,18.75,1.25,15,0,0,0,0,885,1631,721,
44583.07934,0,18.75,1.25,15,0,0,0,0,10,7,10,
44583.07951,0,18.75,1.25,15,0,0,0,0,197,262,146,
44583.07969,0,18.75,1.25,15,0,0,0,0,16,29,6,
44583.07986,0,18.75,1.25,15,0,0,0,0,100,131,52,
44583.08003,0,18.75,1.25,15,0,0,0,0,41,38,66,
44583.08021,0,18.75,1.25,15,0,0,0,0,0,1,1,
44583.08038,0,18.75,1.25,15,0,0,0,0,119,105,47,
44583.08056,0,18.75,1.25,15,0,0,0,0,1,1,0,
44583.08073,0,18.75,1.25,15,0,0,0,0,2183,2891,2147,
44583.0809,0,18.75,1.25,15,0,0,0,0,3339,8138,3142,
44583.08108,0,18.75,1.25,15,0,0,0,0,1598,7481,1476,
44583.08125,0,18.75,1.25,15,0,0,0,0,586,3040,505,
44583.08142,0,18.75,1.25,15,0,0,0,0,0,1,1,
44583.0816,0,18.75,1.25,15,0,0,0,0,302,613,221,
44583.08177,0,18.75,1.25,15,0,0,0,0,1,0,1,
44583.08194,0,18.75,1.25,15,0,0,0,0,2424,8765,2564,
44583.08212,0,18.75,1.25,15,0,0,0,0,849,3017,944,
44583.08229,0,18.75,1.25,15,0,0,0,0,399,1234,261,
44583.08247,0,18.75,1.25,15,0,0,0,0,863,3576,720,
44583.08264,0,18.75,1.25,15,0,0,0,0,748,3830,705,
44583.08281,0,18.75,1.25,15,0,0,0,0,32,17,32,
44583.08299,0,18.75,1.25,15,0,0,0,0,473,1780,389,
44583.08316,0,18.75,1.25,15,0,0,0,0,886,1537,749,
44583.08333,0,18.75,1.25,15,0,0,0,0,764,7620,1310,
44583.08351,0,18.75,1.25,15,0,0,0,0,14,20,11,
44583.08368,0,18.75,1.25,15,0,0,0,0,154,597,129,
44583.08385,0,18.75,1.25,15,0,0,0,0,297,542,448,
44583.08403,0,18.75,1.25,15,0,0,0,0,51,92,80,
44583.0842,0,18.75,1.25,15,0,0,0,0,89,258,144,
44583.08438,0,18.75,1.25,15,0,0,0,0,1028,7750,1306,
44583.08455,0,18.75,1.25,15,0,0,0,0,85,99,33,
44583.08472,0,18.75,1.25,15,0,0,0,0,69,76,39,
44583.0849,0,18.75,1.25,15,0,0,0,0,15,15,12,
44583.08507,0,18.75,1.25,15,0,0,0,0,2344,4089,2444,
44583.08524,0,18.75,1.25,15,0,0,0,0,2491,6706,2475,
44583.08542,0,18.75,1.25,15,0,0,0,0,2391,6293,2308,
44583.08559,0,18.75,1.25,15,0,0,0,0,2104,5461,2102,
44583.08576,0,18.75,1.25,15,0,0,0,0,1872,4851,1780,
44583.08594,0,18.75,1.25,15,0,0,0,0,954,3091,893,
44583.08611,0,18.75,1.25,15,0,0,0,0,723,2409,779,
44583.08628,0,18.75,1.25,15,0,0,0,0,1956,6297,2108,
44583.08646,0,18.75,1.25,15,0,0,0,0,553,2398,550,
44583.08663,0,18.75,1.25,15,0,0,0,0,1224,6378,1393,
44583.08681,0,18.75,1.25,15,0,0,0,0,540,2904,514,
44583.08698,0,18.75,1.25,15,0,0,0,0,340,2146,384,
44583.08715,0,18.75,1.25,15,0,0,0,0,1616,5969,1801,
44583.08733,0,18.75,1.25,15,0,0,0,0,3282,8387,3063,
44583.0875,0,18.75,1.25,15,0,0,0,0,374,575,337,
44583.08767,0,18.75,1.25,15,0,0,0,0,1505,5639,1365,
44583.08785,0,18.75,1.25,15,0,0,0,0,36,91,24,
44583.08802,0,18.75,1.25,15,0,0,0,0,941,4184,1135,
44583.08819,0,18.75,1.25,15,0,0,0,0,341,353,201,
44583.08837,0,18.75,1.25,15,0,0,0,0,799,901,822,
44583.08854,0,18.75,1.25,15,0,0,0,0,102,141,47,
44583.08872,0,18.75,1.25,15,0,0,0,0,1132,1864,1229,
44583.08889,0,18.75,1.25,15,0,0,0,0,248,1677,219,
44583.08906,0,18.75,1.25,15,0,0,0,0,1248,9532,1087,
44583.08924,0,18.75,1.25,15,0,0,0,0,259,1412,258,
44583.08941,0,18.75,1.25,15,0,0,0,0,767,4662,701,
44583.08958,0,18.75,1.25,15,0,0,0,0,1,1,1,
44583.08976,0,18.75,1.25,15,0,0,0,0,660,1441,458,
44583.08993,0,18.75,1.25,15,0,0,0,0,2905,11113,2783,
44583.0901,0,18.75,1.25,15,0,0,0,0,1806,5849,1352,
44583.09028,0,18.75,1.25,15,0,0,0,0,1031,3863,688,
44583.09045,0,18.75,1.25,15,0,0,0,0,318,1120,163,
44583.09063,0,18.75,1.25,15,0,0,0,0,779,2391,554,
44583.0908,0,18.75,1.25,15,0,0,0,0,1281,3994,896,
44583.09097,0,18.75,1.25,15,0,0,0,0,1780,6891,1357,
44583.09115,0,18.75,1.25,15,0,0,0,0,1493,6228,1135,
44583.09132,0,18.75,1.25,15,0,0,0,0,1315,6091,882,
44583.09149,0,18.75,1.25,15,0,0,0,0,1335,4901,925,
44583.09167,0,18.75,1.25,15,0,0,0,0,722,2739,532,
44583.09184,0,18.75,1.25,15,0,0,0,0,1184,5069,901,
44583.09201,0,18.75,1.25,15,0,0,0,0,1546,6529,1307,
44583.09219,0,18.75,1.25,15,0,0,0,0,1293,4676,773,
44583.09236,0,18.75,1.25,15,0,0,0,0,748,2814,555,
44583.09253,0,18.75,1.25,15,0,0,0,0,1301,5984,1058,
44583.09271,0,18.75,1.25,15,0,0,0,0,759,2538,554,
44583.09288,0,18.75,1.25,15,0,0,0,0,1860,6734,1211,
44583.09306,0,18.75,1.25,15,0,0,0,0,1103,5033,793,
44583.09323,0,18.75,1.25,15,0,0,0,0,702,2693,543,
44583.0934,0,18.75,1.25,15,0,0,0,0,363,1577,276,
44583.09358,0,18.75,1.25,15,0,0,0,0,3,1,1,
44583.09375,0,18.75,1.25,15,0,0,0,0,1339,5055,1202,
44583.09392,0,18.75,1.25,15,0,0,0,0,551,2407,400,
44583.0941,0,18.75,1.25,15,0,0,0,0,1457,6916,1252,
44583.09427,0,18.75,1.25,15,0,0,0,0,1,0,0,
44583.09444,0,18.75,1.25,15,0,0,0,0,727,4070,703,
44583.09462,0,18.75,1.25,15,0,0,0,0,494,7052,1142,
44583.09479,0,18.75,1.25,15,0,0,0,0,2,2,1,
44583.09497,0,18.75,1.25,15,0,0,0,0,741,7272,1137,
44583.09514,0,18.75,1.25,15,0,0,0,0,84,188,44,
44583.09531,0,18.75,1.25,15,0,0,0,0,474,1841,433,
44583.09549,0,18.75,1.25,15,0,0,0,0,520,4252,697,
44583.09566,0,18.75,1.25,15,0,0,0,0,12,9,6,
44583.09583,0,18.75,1.25,15,0,0,0,0,0,1,0,
44583.09601,0,18.75,1.25,15,0,0,0,0,10,20,0,
44583.09618,0,18.75,1.25,15,0,0,0,0,522,883,774,
